t,x,y,z,qw,qx,qy,qz,vx,vy,vz
29.55527210,0.21655972,-2.10959244,-0.72339869,-0.06613994,-0.98627174,-0.02155473,-0.14976306,0.00007407,0.00259515,-0.00505320
29.56026316,0.21662274,-2.10955453,-0.72358811,-0.06614570,-0.98627198,-0.02153714,-0.14976162,0.00007996,0.00258273,-0.00503475
29.56525397,0.21669663,-2.10950994,-0.72379065,-0.06614746,-0.98627394,-0.02152571,-0.14974967,0.00008795,0.00257031,-0.00501382
29.57024503,0.21655229,-2.10954452,-0.72267210,-0.06606253,-0.98627967,-0.02144919,-0.14976029,0.00004582,0.00272963,-0.00495480
29.57523489,0.21661858,-2.10950494,-0.72281200,-0.06604440,-0.98628402,-0.02142013,-0.14974363,0.00003623,0.00273226,-0.00492697
29.58022594,0.21668787,-2.10946655,-0.72295374,-0.06600751,-0.98628831,-0.02137680,-0.14973775,0.00002554,0.00272736,-0.00490078
29.58521724,0.21676382,-2.10942745,-0.72311062,-0.06599259,-0.98629314,-0.02132095,-0.14972045,0.00002493,0.00272210,-0.00487376
29.59020805,0.21684484,-2.10938573,-0.72327739,-0.06597504,-0.98629481,-0.02126993,-0.14972487,0.00001783,0.00271972,-0.00484504
29.59519935,0.21693012,-2.10934067,-0.72345167,-0.06594659,-0.98629969,-0.02123470,-0.14971001,0.00001151,0.00271984,-0.00481447
29.60019040,0.21701075,-2.10929585,-0.72363621,-0.06592458,-0.98630399,-0.02118798,-0.14969793,-0.00020000,0.00266562,-0.00447389
29.60518003,0.21651740,-2.10960674,-0.72285414,-0.06586220,-0.98630762,-0.02115534,-0.14970592,-0.00001988,0.00265355,-0.00502579
29.61017108,0.21656469,-2.10956717,-0.72298825,-0.06585669,-0.98631072,-0.02113387,-0.14969113,-0.00002292,0.00265057,-0.00500773
29.61516190,0.21660684,-2.10950994,-0.72313881,-0.06586991,-0.98630875,-0.02115224,-0.14969587,-0.00002406,0.00264507,-0.00498612
29.62015295,0.21665512,-2.10946012,-0.72329462,-0.06588006,-0.98630768,-0.02115589,-0.14969771,-0.00003234,0.00265152,-0.00497787
29.62514424,0.21670455,-2.10940766,-0.72345871,-0.06588583,-0.98630673,-0.02118127,-0.14969790,-0.00003666,0.00265260,-0.00496262
29.63013411,0.21676508,-2.10936642,-0.72362047,-0.06588558,-0.98630589,-0.02118169,-0.14970361,-0.00004211,0.00265534,-0.00494811
29.63512635,0.21645524,-2.10965538,-0.72287691,-0.06585801,-0.98631233,-0.02123407,-0.14966577,-0.00006056,0.00261128,-0.00499465
29.64011645,0.21650034,-2.10962486,-0.72300935,-0.06582824,-0.98631525,-0.02121982,-0.14966170,-0.00006777,0.00260112,-0.00498116
29.64510727,0.21655236,-2.10959697,-0.72315627,-0.06580231,-0.98631990,-0.02120666,-0.14964433,-0.00007631,0.00259300,-0.00496796
29.65009832,0.21660705,-2.10956597,-0.72330517,-0.06576372,-0.98632175,-0.02117797,-0.14965336,-0.00007675,0.00258022,-0.00494876
29.65508914,0.21666649,-2.10953236,-0.72346258,-0.06573239,-0.98632556,-0.02115677,-0.14964481,-0.00008196,0.00257473,-0.00493288
29.66007900,0.21672699,-2.10949278,-0.72362852,-0.06571039,-0.98632777,-0.02113690,-0.14964284,-0.00008647,0.00256852,-0.00491500
29.66507006,0.21679324,-2.10945296,-0.72380412,-0.06569112,-0.98633063,-0.02110319,-0.14963667,-0.00009207,0.00256673,-0.00489729
29.67006111,0.21647102,-2.10939121,-0.72313952,-0.06562606,-0.98633492,-0.02107035,-0.14964190,-0.00002467,0.00262752,-0.00491320
29.67505240,0.21650912,-2.10935140,-0.72328347,-0.06561905,-0.98633724,-0.02104595,-0.14963333,-0.00002261,0.00262704,-0.00489520
29.68004346,0.21655379,-2.10930586,-0.72343493,-0.06560683,-0.98633695,-0.02103813,-0.14964180,-0.00002517,0.00262823,-0.00487845
29.68503428,0.21660087,-2.10926080,-0.72359627,-0.06559878,-0.98633754,-0.02104094,-0.14964104,-0.00002601,0.00262847,-0.00486030
29.69002438,0.21665038,-2.10921621,-0.72376770,-0.06558420,-0.98633778,-0.02104524,-0.14964485,-0.00002719,0.00262537,-0.00484239
29.69501519,0.21670742,-2.10916114,-0.72395056,-0.06557940,-0.98633820,-0.02106008,-0.14964221,-0.00002960,0.00262417,-0.00482289
29.70000625,0.21644416,-2.10936689,-0.72315121,-0.06552697,-0.98634428,-0.02110660,-0.14961864,-0.00002556,0.00262083,-0.00480447
29.70499730,0.21648447,-2.10932851,-0.72329181,-0.06552650,-0.98634213,-0.02111690,-0.14963132,0.00019883,0.00262023,-0.00552742
29.70998812,0.21653746,-2.10929871,-0.72344065,-0.06551761,-0.98634291,-0.02110605,-0.14963169,0.00000425,0.00251263,-0.00504308
29.71497822,0.21658997,-2.10926151,-0.72360003,-0.06550765,-0.98634511,-0.02110155,-0.14962235,0.00000254,0.00250952,-0.00503389
29.71996927,0.21664724,-2.10922456,-0.72376883,-0.06549628,-0.98634791,-0.02108537,-0.14961098,0.00000453,0.00250057,-0.00502935
29.72496033,0.21670970,-2.10918283,-0.72394359,-0.06549183,-0.98634994,-0.02105952,-0.14960310,0.00000592,0.00249245,-0.00502251
29.72995138,0.21677695,-2.10914111,-0.72412866,-0.06548573,-0.98635161,-0.02104010,-0.14959793,0.00000665,0.00248253,-0.00501523
29.73494220,0.21637346,-2.10942030,-0.72343844,-0.06548418,-0.98635656,-0.02102113,-0.14956844,0.00000769,0.00247477,-0.00500576
29.73993325,0.21640906,-2.10938454,-0.72357589,-0.06547660,-0.98635793,-0.02099988,-0.14956604,0.00004078,0.00249806,-0.00495193
29.74492335,0.21645370,-2.10934997,-0.72372591,-0.06548151,-0.98636109,-0.02097154,-0.14954652,0.00004959,0.00248803,-0.00494288
29.74991417,0.21650192,-2.10931396,-0.72388500,-0.06548743,-0.98636144,-0.02096017,-0.14954332,0.00005568,0.00248289,-0.00493285
29.75490522,0.21655218,-2.10927844,-0.72405910,-0.06549160,-0.98636270,-0.02094737,-0.14953546,0.00006242,0.00247656,-0.00492192
29.75989604,0.21660569,-2.10923934,-0.72424001,-0.06550007,-0.98636180,-0.02094298,-0.14953759,0.00006648,0.00247823,-0.00491240
29.76488709,0.21666212,-2.10919785,-0.72443110,-0.06550162,-0.98636138,-0.02093752,-0.14954071,0.00007185,0.00247692,-0.00490198
29.76987743,0.21661413,-2.10928822,-0.72363639,-0.06550034,-0.98636174,-0.02095427,-0.14953679,0.00023644,0.00265367,-0.00539689
29.77486825,0.21667220,-2.10924745,-0.72377205,-0.06549080,-0.98636276,-0.02096657,-0.14953251,0.00001214,0.00259503,-0.00495936
29.77985930,0.21673068,-2.10920358,-0.72392017,-0.06549592,-0.98636198,-0.02097318,-0.14953430,0.00001088,0.00259062,-0.00494790
29.78485036,0.21679251,-2.10915852,-0.72407639,-0.06550481,-0.98635948,-0.02098755,-0.14954492,0.00001053,0.00258381,-0.00493927
29.78984118,0.21685858,-2.10911345,-0.72424370,-0.06551371,-0.98635608,-0.02099785,-0.14956199,0.00000870,0.00257807,-0.00492643
29.79483223,0.21692799,-2.10906601,-0.72441930,-0.06551632,-0.98635429,-0.02100717,-0.14957102,0.00000584,0.00257425,-0.00491524
29.79982209,0.21700111,-2.10901666,-0.72460443,-0.06550403,-0.98635501,-0.02100198,-0.14957242,0.00000275,0.00257091,-0.00489956
29.80481315,0.21664537,-2.10922241,-0.72377563,-0.06546237,-0.98636496,-0.02100850,-0.14952430,0.00018057,0.00257175,-0.00528531
29.80980444,0.21670331,-2.10918093,-0.72391617,-0.06545334,-0.98636723,-0.02100490,-0.14951368,-0.00011112,0.00253854,-0.00501466
29.81479526,0.21676572,-2.10913849,-0.72406691,-0.06546605,-0.98636627,-0.02100770,-0.14951393,-0.00012626,0.00253460,-0.00500283
29.81978631,0.21682844,-2.10909653,-0.72422558,-0.06545496,-0.98636681,-0.02100842,-0.14951527,-0.00014098,0.00252935,-0.00498958
29.82477617,0.21689594,-2.10905194,-0.72439408,-0.06544816,-0.98636711,-0.02100870,-0.14951628,-0.00014997,0.00252839,-0.00498677
29.82976723,0.21696630,-2.10900569,-0.72457105,-0.06543152,-0.98636866,-0.02101110,-0.14951323,-0.00016432,0.00252326,-0.00497462
29.83475828,0.21704216,-2.10895205,-0.72474873,-0.06542353,-0.98636603,-0.02102493,-0.14953230,-0.00017736,0.00251968,-0.00496399
29.83974910,0.21650453,-2.10913444,-0.72423214,-0.06540971,-0.98637003,-0.02104389,-0.14950930,0.00000177,0.00268532,-0.00551485
29.84474015,0.21654972,-2.10909677,-0.72438997,-0.06541433,-0.98637164,-0.02103563,-0.14949782,-0.00005397,0.00259372,-0.00484758
29.84973121,0.21659929,-2.10905719,-0.72455621,-0.06539652,-0.98637474,-0.02103065,-0.14948595,-0.00005541,0.00259408,-0.00482784
29.85472131,0.21664898,-2.10902214,-0.72472739,-0.06538767,-0.98637688,-0.02102207,-0.14947625,-0.00005747,0.00258811,-0.00480668
29.85971236,0.21670462,-2.10898089,-0.72490793,-0.06536053,-0.98638016,-0.02100993,-0.14946851,-0.00005971,0.00258584,-0.00478440
29.86470318,0.21676345,-2.10893655,-0.72509491,-0.06533194,-0.98638427,-0.02097792,-0.14945839,-0.00006398,0.00258488,-0.00475747
29.86969423,0.21657994,-2.10906625,-0.72412050,-0.06528888,-0.98638630,-0.02098052,-0.14946342,0.00015268,0.00271577,-0.00522255
29.87468529,0.21662933,-2.10902548,-0.72424579,-0.06527890,-0.98638940,-0.02094692,-0.14945211,-0.00002884,0.00260772,-0.00490353
29.87967515,0.21668255,-2.10898376,-0.72437924,-0.06525694,-0.98639363,-0.02090635,-0.14943901,-0.00003063,0.00261334,-0.00489254
29.88466620,0.21674904,-2.10893488,-0.72454858,-0.06523865,-0.98639977,-0.02086274,-0.14941329,-0.00003362,0.00261799,-0.00487866
29.88965702,0.21681412,-2.10889125,-0.72471046,-0.06522059,-0.98640531,-0.02081660,-0.14939091,-0.00003513,0.00262062,-0.00485997
29.89464808,0.21688357,-2.10884738,-0.72488177,-0.06519335,-0.98640895,-0.02078092,-0.14938335,-0.00003925,0.00262970,-0.00483958
29.89963937,0.21695238,-2.10880470,-0.72505683,-0.06518621,-0.98641056,-0.02073602,-0.14938235,-0.00004328,0.00263854,-0.00481903
29.90463018,0.21650946,-2.10915852,-0.72454560,-0.06513024,-0.98641390,-0.02074625,-0.14938289,0.00005028,0.00270780,-0.00563515
29.90962029,0.21655264,-2.10912681,-0.72469193,-0.06512412,-0.98641622,-0.02070199,-0.14937671,-0.00015350,0.00247731,-0.00503699
29.91461134,0.21660002,-2.10908914,-0.72484988,-0.06510507,-0.98641944,-0.02067374,-0.14936785,-0.00016259,0.00246668,-0.00503341
29.91960216,0.21664977,-2.10905027,-0.72501493,-0.06509671,-0.98642242,-0.02064402,-0.14935535,-0.00017140,0.00245450,-0.00502654
29.92459321,0.21670216,-2.10900712,-0.72518754,-0.06509010,-0.98642528,-0.02062441,-0.14934215,-0.00018136,0.00244136,-0.00501773
29.92958403,0.21675609,-2.10896158,-0.72536922,-0.06510406,-0.98642510,-0.02061753,-0.14933838,-0.00019425,0.00243204,-0.00501239
29.93457413,0.21638010,-2.10910487,-0.72456402,-0.06508369,-0.98643434,-0.02063995,-0.14928326,-0.00020649,0.00242273,-0.00500185
29.93956518,0.21641295,-2.10906816,-0.72470409,-0.06509833,-0.98643422,-0.02063041,-0.14927870,0.00008072,0.00258611,-0.00540044
29.94455624,0.21644895,-2.10902905,-0.72485471,-0.06508743,-0.98643464,-0.02062741,-0.14928143,-0.00013310,0.00261322,-0.00493643
29.94954729,0.21649493,-2.10899377,-0.72501421,-0.06509274,-0.98643523,-0.02062268,-0.14927557,-0.00013824,0.00261549,-0.00492153
29.95453835,0.21653973,-2.10895276,-0.72518027,-0.06509442,-0.98643255,-0.02063389,-0.14929093,-0.00014690,0.00261429,-0.00489839
29.95952821,0.21658799,-2.10891128,-0.72535414,-0.06509828,-0.98643142,-0.02065403,-0.14929381,-0.00015403,0.00261644,-0.00488179
29.96451926,0.21663500,-2.10886765,-0.72553825,-0.06510999,-0.98642772,-0.02067483,-0.14931047,-0.00016102,0.00261752,-0.00486337
29.96951008,0.21664420,-2.10901546,-0.72491962,-0.06510791,-0.98643100,-0.02070547,-0.14928579,0.00016942,0.00268870,-0.00520792
29.97450113,0.21669847,-2.10897017,-0.72507310,-0.06512967,-0.98642880,-0.02072876,-0.14928761,0.00004413,0.00255243,-0.00477046
29.97949219,0.21676092,-2.10892248,-0.72521883,-0.06514205,-0.98642433,-0.02076613,-0.14930637,0.00004987,0.00255553,-0.00474472
29.98448300,0.21682391,-2.10887074,-0.72538137,-0.06516624,-0.98641860,-0.02079471,-0.14932977,0.00005379,0.00255649,-0.00471797
29.98947406,0.21689077,-2.10881543,-0.72555214,-0.06516311,-0.98641747,-0.02079920,-0.14933766,0.00006042,0.00255685,-0.00469256
29.99446416,0.21696670,-2.10876346,-0.72573543,-0.06515269,-0.98641956,-0.02079686,-0.14932935,0.00006628,0.00255828,-0.00466682
29.99945521,0.21704519,-2.10870743,-0.72592437,-0.06514927,-0.98641932,-0.02079504,-0.14933263,0.00007443,0.00255936,-0.00464210
30.00444627,0.21652158,-2.10880232,-0.72516304,-0.06510580,-0.98642355,-0.02080866,-0.14932172,0.00018112,0.00264809,-0.00523483
30.00943708,0.21655960,-2.10875392,-0.72531945,-0.06510106,-0.98642135,-0.02083260,-0.14933507,-0.00006854,0.00249809,-0.00478849
30.01442719,0.21660875,-2.10870910,-0.72548336,-0.06511641,-0.98641866,-0.02086947,-0.14934044,-0.00007289,0.00249630,-0.00476675
30.01941800,0.21665998,-2.10866094,-0.72565806,-0.06513507,-0.98641425,-0.02090286,-0.14935668,-0.00007595,0.00249439,-0.00474502
30.02440906,0.21671280,-2.10860920,-0.72584206,-0.06515690,-0.98641074,-0.02093771,-0.14936543,-0.00007969,0.00249343,-0.00472152
30.02940011,0.21677537,-2.10856271,-0.72602725,-0.06516780,-0.98640871,-0.02096626,-0.14937028,-0.00008213,0.00249164,-0.00469934
30.03439093,0.21635170,-2.10876703,-0.72519618,-0.06513490,-0.98640972,-0.02098209,-0.14937596,-0.00008551,0.00248961,-0.00467473
30.03938127,0.21638307,-2.10872722,-0.72533125,-0.06514291,-0.98640633,-0.02100605,-0.14939171,0.00004710,0.00240529,-0.00520968
30.04437232,0.21642873,-2.10868883,-0.72547960,-0.06516045,-0.98640364,-0.02101403,-0.14940009,-0.00014647,0.00238559,-0.00481686
30.04936314,0.21647364,-2.10864878,-0.72563440,-0.06517012,-0.98640251,-0.02101954,-0.14940248,-0.00015227,0.00237711,-0.00479876
30.05435419,0.21652384,-2.10861015,-0.72579819,-0.06518275,-0.98640031,-0.02104146,-0.14940894,-0.00016006,0.00237735,-0.00477795
30.05934501,0.21657097,-2.10857534,-0.72597247,-0.06518912,-0.98639804,-0.02105185,-0.14941947,-0.00016653,0.00236923,-0.00475822
30.06433606,0.21662410,-2.10853624,-0.72615510,-0.06521268,-0.98639184,-0.02109790,-0.14944373,-0.00017513,0.00236242,-0.00473905
30.06932616,0.21650425,-2.10856104,-0.72519267,-0.06517007,-0.98639506,-0.02113127,-0.14943656,0.00018803,0.00258527,-0.00515466
30.07431698,0.21655247,-2.10851002,-0.72531831,-0.06519804,-0.98638904,-0.02117478,-0.14945760,-0.00002925,0.00250024,-0.00474152
30.07930827,0.21660247,-2.10845661,-0.72545624,-0.06522921,-0.98638451,-0.02121661,-0.14946784,-0.00002442,0.00249642,-0.00472976
30.08429933,0.21665561,-2.10840225,-0.72560191,-0.06523649,-0.98638171,-0.02126379,-0.14947653,-0.00002097,0.00249116,-0.00471594
30.08929014,0.21671692,-2.10835338,-0.72575355,-0.06526756,-0.98637789,-0.02128513,-0.14948522,-0.00002086,0.00249224,-0.00470525
30.09428024,0.21678066,-2.10830021,-0.72591370,-0.06527485,-0.98637623,-0.02129595,-0.14949095,-0.00001721,0.00248674,-0.00469387
30.09927106,0.21684898,-2.10824656,-0.72608137,-0.06527930,-0.98637551,-0.02129364,-0.14949434,-0.00001350,0.00248268,-0.00468435
30.10426211,0.21649423,-2.10870624,-0.72552317,-0.06526482,-0.98637325,-0.02131323,-0.14951268,0.00004211,0.00266314,-0.00531720
30.10925317,0.21654636,-2.10867882,-0.72566813,-0.06526317,-0.98637456,-0.02129804,-0.14950714,-0.00010207,0.00251768,-0.00483886
30.11424398,0.21660322,-2.10865045,-0.72582054,-0.06525444,-0.98637760,-0.02127997,-0.14949375,-0.00010478,0.00251744,-0.00483453
30.11923504,0.21666506,-2.10862255,-0.72598183,-0.06524202,-0.98637867,-0.02126286,-0.14949448,-0.00010766,0.00251457,-0.00481778
30.12422585,0.21673021,-2.10859275,-0.72614670,-0.06521210,-0.98638231,-0.02123085,-0.14948788,-0.00011147,0.00251767,-0.00480664
30.12921619,0.21680051,-2.10856199,-0.72632122,-0.06518292,-0.98638874,-0.02118551,-0.14946447,-0.00011693,0.00251863,-0.00480169
30.13420725,0.21687599,-2.10853052,-0.72650522,-0.06514707,-0.98639411,-0.02113011,-0.14945264,-0.00012081,0.00252747,-0.00479852
30.13919806,0.21652830,-2.10871768,-0.72573560,-0.06506866,-0.98640096,-0.02108605,-0.14944732,-0.00010977,0.00242416,-0.00481826
30.14418912,0.21658278,-2.10869074,-0.72587693,-0.06503170,-0.98640817,-0.02103135,-0.14942391,-0.00011115,0.00241747,-0.00480969
30.14918017,0.21664178,-2.10866237,-0.72602719,-0.06499352,-0.98641562,-0.02096980,-0.14940010,-0.00011414,0.00240804,-0.00479912
30.15417004,0.21670091,-2.10863161,-0.72618282,-0.06496126,-0.98642224,-0.02090750,-0.14937903,-0.00011613,0.00239908,-0.00479261
30.15916109,0.21676563,-2.10859966,-0.72634929,-0.06493996,-0.98642951,-0.02084862,-0.14934847,-0.00011629,0.00238774,-0.00478998
30.16415191,0.21683440,-2.10856676,-0.72652608,-0.06492490,-0.98643291,-0.02079608,-0.14933993,-0.00011694,0.00237878,-0.00478753
30.16914320,0.21642610,-2.10843015,-0.72570288,-0.06486487,-0.98644054,-0.02075624,-0.14932114,0.00001492,0.00254455,-0.00528116
30.17413425,0.21647000,-2.10839200,-0.72583699,-0.06484079,-0.98644578,-0.02069454,-0.14930554,-0.00017038,0.00249510,-0.00464192
30.17912507,0.21651830,-2.10834980,-0.72598279,-0.06479986,-0.98645204,-0.02062595,-0.14929137,-0.00017802,0.00249594,-0.00461914
30.18411517,0.21657085,-2.10830307,-0.72613990,-0.06477784,-0.98645645,-0.02057642,-0.14927875,-0.00018379,0.00249833,-0.00459803
30.18910599,0.21662758,-2.10826373,-0.72629511,-0.06473749,-0.98646313,-0.02050525,-0.14926200,-0.00018917,0.00249403,-0.00457158
30.19409704,0.21668938,-2.10821772,-0.72646821,-0.06471185,-0.98647141,-0.02044624,-0.14922611,-0.00019494,0.00249116,-0.00454548
30.19908810,0.21675479,-2.10817099,-0.72664785,-0.06467772,-0.98647934,-0.02037754,-0.14919789,-0.00020070,0.00248495,-0.00451924
30.20407891,0.21656068,-2.10822058,-0.72598851,-0.06459682,-0.98648834,-0.02033002,-0.14918020,0.00012327,0.00257954,-0.00496889
30.20906997,0.21661426,-2.10817528,-0.72613347,-0.06456516,-0.98649299,-0.02029261,-0.14916840,-0.00002918,0.00242476,-0.00465876
30.21406031,0.21667151,-2.10812759,-0.72628850,-0.06456214,-0.98649186,-0.02027731,-0.14917949,-0.00002348,0.00241855,-0.00464016
30.21905112,0.21670440,-2.10806704,-0.72647238,-0.06457255,-0.98648876,-0.02030418,-0.14919154,-0.00001734,0.00241294,-0.00462236
30.22404218,0.21675141,-2.10800982,-0.72665769,-0.06462651,-0.98647922,-0.02036710,-0.14922281,-0.00001159,0.00240983,-0.00460830
30.22903299,0.21679740,-2.10794783,-0.72685605,-0.06469750,-0.98646402,-0.02048409,-0.14927612,-0.00000717,0.00240661,-0.00458716
30.23402309,0.21651204,-2.10835385,-0.72641891,-0.06480082,-0.98644841,-0.02066796,-0.14930966,0.00015883,0.00250143,-0.00509429
30.23901415,0.21653159,-2.10832405,-0.72659236,-0.06487852,-0.98643637,-0.02078738,-0.14933853,0.00017600,0.00249940,-0.00510859
30.24400496,0.21654950,-2.10829067,-0.72677678,-0.06490129,-0.98643553,-0.02084024,-0.14932667,-0.00005398,0.00245665,-0.00479189
30.24899602,0.21676570,-2.10835910,-0.72684789,-0.06485829,-0.98644662,-0.02078581,-0.14927982,-0.00005109,0.00245665,-0.00478524
30.25398707,0.21685861,-2.10835934,-0.72700089,-0.06480540,-0.98645663,-0.02069463,-0.14924935,-0.00005294,0.00245856,-0.00477556
30.25897813,0.21696484,-2.10835552,-0.72715503,-0.06476457,-0.98646599,-0.02058599,-0.14922030,-0.00005259,0.00245963,-0.00476660
30.26396823,0.21663596,-2.10820580,-0.72632647,-0.06466227,-0.98648840,-0.02044489,-0.14913568,-0.00005363,0.00246011,-0.00475395
30.26895905,0.21669570,-2.10817266,-0.72646397,-0.06467129,-0.98649114,-0.02043146,-0.14911512,0.00009773,0.00252329,-0.00519108
30.27395010,0.21675374,-2.10813212,-0.72661150,-0.06469195,-0.98648757,-0.02047817,-0.14912394,-0.00011523,0.00248101,-0.00482997
30.27894139,0.21681057,-2.10808158,-0.72677159,-0.06472756,-0.98647791,-0.02056930,-0.14915986,-0.00012167,0.00248292,-0.00481626
30.28393221,0.21687083,-2.10805106,-0.72693676,-0.06478117,-0.98646593,-0.02066519,-0.14920248,-0.00012959,0.00247468,-0.00480473
30.28892207,0.21693142,-2.10800743,-0.72712517,-0.06482130,-0.98646283,-0.02074161,-0.14919496,-0.00013720,0.00247229,-0.00479058
30.29391289,0.21699022,-2.10796452,-0.72731858,-0.06485793,-0.98645717,-0.02079519,-0.14920895,-0.00014349,0.00246859,-0.00477064
30.29890394,0.21632035,-2.10802746,-0.72669190,-0.06489781,-0.98644936,-0.02096614,-0.14921920,0.00006669,0.00256544,-0.00530657
30.30389524,0.21635577,-2.10798883,-0.72682756,-0.06487378,-0.98645008,-0.02097740,-0.14922333,0.00007899,0.00256521,-0.00531917
30.30888629,0.21639802,-2.10794878,-0.72696918,-0.06485615,-0.98645037,-0.02098027,-0.14922874,-0.00008098,0.00237388,-0.00474636
30.31387734,0.21642120,-2.10788655,-0.72713327,-0.06485549,-0.98644698,-0.02100756,-0.14924736,-0.00007104,0.00236767,-0.00472531
30.31886697,0.21646102,-2.10783529,-0.72729748,-0.06487077,-0.98644447,-0.02103647,-0.14925328,-0.00005979,0.00235728,-0.00470689
30.32385826,0.21650282,-2.10778284,-0.72746861,-0.06489350,-0.98644191,-0.02109504,-0.14925230,-0.00006464,0.00235298,-0.00468581
30.32884932,0.21654819,-2.10773826,-0.72764510,-0.06491410,-0.98643732,-0.02113739,-0.14926742,-0.00006371,0.00234797,-0.00466509
30.33384013,0.21631381,-2.10790110,-0.72675115,-0.06491005,-0.98644227,-0.02112513,-0.14923842,0.00008586,0.00240255,-0.00514854
30.33883119,0.21634595,-2.10784698,-0.72688717,-0.06494822,-0.98643970,-0.02114720,-0.14923538,0.00008803,0.00240052,-0.00516302
30.34382224,0.21641558,-2.10781336,-0.72702044,-0.06495502,-0.98644608,-0.02111925,-0.14919446,-0.00011042,0.00227715,-0.00462108
30.34881234,0.21647674,-2.10776496,-0.72716665,-0.06492865,-0.98645365,-0.02106874,-0.14916307,-0.00011655,0.00226687,-0.00460245
30.35380340,0.21654846,-2.10771513,-0.72732323,-0.06489555,-0.98646373,-0.02096726,-0.14912550,-0.00012474,0.00225804,-0.00458961
30.35879445,0.21663022,-2.10766673,-0.72748786,-0.06483012,-0.98648000,-0.02085870,-0.14906093,-0.00012197,0.00224144,-0.00456773
30.36378527,0.21670504,-2.10761213,-0.72765571,-0.06478120,-0.98649639,-0.02072818,-0.14899206,-0.00012366,0.00222663,-0.00455283
30.36877632,0.21635237,-2.10788536,-0.72682250,-0.06467947,-0.98651874,-0.02064169,-0.14890048,0.00008387,0.00246871,-0.00503084
30.37376618,0.21642059,-2.10786295,-0.72694445,-0.06463328,-0.98653108,-0.02054269,-0.14885250,-0.00016390,0.00238344,-0.00470543
30.37875724,0.21644720,-2.10782075,-0.72708410,-0.06458937,-0.98653942,-0.02046982,-0.14882632,-0.00016892,0.00238177,-0.00468002
30.38374829,0.21650000,-2.10778880,-0.72722620,-0.06456444,-0.98654413,-0.02041071,-0.14881404,-0.00017170,0.00237782,-0.00465604
30.38873911,0.21655115,-2.10775280,-0.72737473,-0.06451634,-0.98654741,-0.02040936,-0.14881338,-0.00018020,0.00237687,-0.00463717
30.39373016,0.21658526,-2.10771441,-0.72753048,-0.06448907,-0.98653972,-0.02045994,-0.14886923,-0.00018856,0.00237544,-0.00461541
30.39872026,0.21662118,-2.10767245,-0.72769660,-0.06447086,-0.98652261,-0.02059481,-0.14897138,-0.00019831,0.00237711,-0.00459233
30.40371132,0.21636716,-2.10786104,-0.72689432,-0.06451280,-0.98648125,-0.02094906,-0.14917754,-0.00006351,0.00247946,-0.00498606
30.40870237,0.21632159,-2.10777783,-0.72707558,-0.06461856,-0.98642886,-0.02135647,-0.14942068,-0.00021761,0.00239526,-0.00464894
30.41369319,0.21628526,-2.10770226,-0.72724664,-0.06484733,-0.98636889,-0.02182835,-0.14964916,-0.00022709,0.00239335,-0.00463115
30.41868424,0.21623528,-2.10762310,-0.72743392,-0.06511799,-0.98632926,-0.02224657,-0.14973122,-0.00023613,0.00239574,-0.00461601
30.42367530,0.21630740,-2.10759211,-0.72757119,-0.06530119,-0.98631066,-0.02253131,-0.14973120,-0.00024494,0.00239610,-0.00460048
30.42866611,0.21634592,-2.10754108,-0.72773504,-0.06530514,-0.98631221,-0.02264640,-0.14970206,-0.00025246,0.00239605,-0.00458683
30.43365622,0.21626370,-2.10746002,-0.72701472,-0.06514289,-0.98633611,-0.02247106,-0.14964159,0.00005104,0.00230516,-0.00498283
30.43864727,0.21637589,-2.10741115,-0.72712857,-0.06497835,-0.98635614,-0.02226233,-0.14961196,0.00006081,0.00229609,-0.00499269
30.44363832,0.21646179,-2.10735345,-0.72726154,-0.06485002,-0.98638493,-0.02198964,-0.14951871,-0.00014477,0.00228378,-0.00455437
30.44862938,0.21659939,-2.10730529,-0.72739565,-0.06477603,-0.98641634,-0.02175806,-0.14937674,-0.00014761,0.00227817,-0.00453431
30.45361924,0.21675512,-2.10725594,-0.72753197,-0.06472678,-0.98643059,-0.02162823,-0.14932302,-0.00014811,0.00227483,-0.00451099
30.45861030,0.21680711,-2.10717630,-0.72770339,-0.06470274,-0.98642707,-0.02162657,-0.14935714,-0.00014951,0.00227065,-0.00448892
30.46360111,0.21689585,-2.10710263,-0.72787589,-0.06473359,-0.98640996,-0.02173455,-0.14944133,-0.00015057,0.00226647,-0.00446635
30.46859217,0.21608806,-2.10756087,-0.72773689,-0.06477994,-0.98638433,-0.02190226,-0.14956574,0.00010647,0.00237324,-0.00495969
30.47358322,0.21615975,-2.10752082,-0.72792965,-0.06491496,-0.98637050,-0.02207273,-0.14957307,-0.00008715,0.00227662,-0.00454541
30.47857308,0.21617231,-2.10747528,-0.72813994,-0.06502161,-0.98635685,-0.02219695,-0.14959842,-0.00008460,0.00227303,-0.00451929
30.48356438,0.21618925,-2.10742664,-0.72836697,-0.06506179,-0.98634607,-0.02225954,-0.14964241,-0.00008399,0.00227017,-0.00450077
30.48855543,0.21624014,-2.10740876,-0.72854286,-0.06500206,-0.98634732,-0.02224031,-0.14966330,-0.00008313,0.00226754,-0.00447757
30.49354625,0.21629176,-2.10738158,-0.72874463,-0.06490251,-0.98636079,-0.02214433,-0.14963242,-0.00008295,0.00226396,-0.00445405
