t,x,y,z,qw,qx,qy,qz,vx,vy,vz
1.2505,0.026178726,0.028647667,0.049461509,0.0084419434,-0.67536093,0.0071751819,0.73740413,0.0071625037,0.012449036,0.041304
1.2605,0.026260994,0.028625776,0.049642287,0.0093760845,-0.67611157,0.0082790421,0.73669308,-0.0039076023,-0.014297644,0.00010774806
1.2705,0.026245023,0.028325435,0.049423698,0.0097723518,-0.67805013,0.0088287297,0.73489766,-0.01087732,-0.042726649,-0.039353771
1.2805,0.026206883,0.027947261,0.048985943,0.0100486,-0.68079527,0.0092262855,0.73234671,-0.0068476056,-0.018892602,-0.034376318
1.2905,0.02626702,0.027900893,0.04870952,0.010910757,-0.68346879,0.010204903,0.72982685,-0.0019998131,0.0051612413,-0.021403688
1.3005,0.026360337,0.027993795,0.048499448,0.012045934,-0.68610377,0.011494871,0.72731312,-0.0020071151,0.01237296,-0.020049577
1.3105,0.026467802,0.028128563,0.048277823,0.013315858,-0.68875965,0.012945808,0.72475185,-0.0012260164,0.014698105,-0.022493583
1.3205,0.026583637,0.028274019,0.048029451,0.014593884,-0.69138343,0.014404308,0.72219699,-0.00038779623,0.014986081,-0.025263369
1.3305,0.026741897,0.028428554,0.047728247,0.015899228,-0.69408357,0.015905749,0.71954306,0.0058570149,0.012561728,-0.032893393
1.3405,0.026903871,0.028179225,0.047322357,0.016417434,-0.6969877,0.016652514,0.71670169,0.0088491268,-0.054680358,-0.045388478
1.3505,0.027026327,0.027362576,0.046815974,0.015792035,-0.70001985,0.01622837,0.71376429,0.010856872,-0.1031225,-0.053278546
1.3605,0.027139976,0.026060665,0.046222893,0.014241521,-0.70319231,0.014787251,0.71070324,0.016858491,-0.15214063,-0.063800853
1.3705,0.027264803,0.024355271,0.045568289,0.011919651,-0.70645807,0.012479132,0.70754448,0.021969545,-0.18556812,-0.067140569
1.3805,0.027441347,0.022975737,0.044967567,0.010122953,-0.70951696,0.010813438,0.70453267,0.022996093,-0.13008405,-0.056396425
1.3905,0.027635448,0.021399113,0.044331313,0.0079929839,-0.71257595,0.0086284341,0.70149639,0.028900549,-0.1799636,-0.068688707
1.4005,0.027836389,0.01941923,0.043614023,0.0051477588,-0.71570218,0.0055221906,0.6983648,0.033417709,-0.21247449,-0.074432344
1.4105,0.028041981,0.017276389,0.042862418,0.0019609727,-0.71879491,0.0019978437,0.69521654,0.031365439,-0.17724589,-0.070043384
1.4205,0.028292371,0.01612433,0.042342197,0.00084115358,-0.72156384,0.00062139419,0.69234712,0.026469919,-0.096817862,-0.044302889
1.4305,0.028560104,0.014863674,0.041899258,-0.00054631852,-0.72409689,-0.0010616052,0.68969723,0.034152846,-0.14983284,-0.04487346
1.4405,0.028844464,0.013319399,0.041562509,-0.0024318434,-0.72619552,-0.0032233706,0.68747638,0.037329408,-0.14265338,-0.0077347721
1.4505,0.029197043,0.01200073,0.041692812,-0.0031853688,-0.727366,-0.0042279788,0.68622932,0.038803551,-0.12523051,0.024868296
1.4605,0.029567262,0.010780705,0.041941119,-0.0033937014,-0.7282797,-0.0051657561,0.68525213,0.037584448,-0.11709048,0.0047824521
1.4705,0.029875114,0.009924381,0.041892361,-0.0038670014,-0.72956986,-0.0065844868,0.68386366,0.029762226,-0.0505354,-0.0009004082
1.4805,0.030145095,0.0097739328,0.041977643,-0.0039154031,-0.73043123,-0.0073131946,0.68293587,0.026291927,0.011237501,0.012367609
1.4905,0.030396932,0.010131597,0.042127518,-0.0039138942,-0.73101455,-0.0076603298,0.68230765,0.023940423,0.056891358,0.0012473506
1.5005,0.030628061,0.010888448,0.042131268,-0.0039982569,-0.73164213,-0.0078131073,0.68163242,0.021841572,0.089452522,0.012185384
1.5105,0.030807243,0.011980185,0.042130465,-0.004111196,-0.73199787,-0.0077519755,0.68125041,0.012212894,0.12414783,-0.0029257433
1.5205,0.030895027,0.013360085,0.042124758,-0.0040364244,-0.73198461,-0.0075516169,0.68126736,0.0048457687,0.15130189,-0.0024934798
